clock,screen,label,displayed_tiefe,carriage,offset,displayed_spann,klemmdruck,panel,displayed_vol
14:57:46,bohren,,,0.0,,,1687.16277,keine,0
14:57:51,bohren,,,0.0,,,1687.553407,keine,0
14:57:56,bohren,,,0.0,,3.0,1684.818949,keine,0
14:59:15,bohren,,,0.101667,,,1680.521943,keine,0
14:59:26,bohren,,0.0,0.101667,-0.102,,1675.053026,keine,0
14:59:36,bohren,,0.0,0.101667,-0.102,,1674.467071,keine,0
14:59:47,bohren,,0.0,0.101667,-0.102,,1675.053026,keine,0
14:59:57,bohren,,0.0,0.101667,-0.102,,1676.615574,keine,01
15:00:01,bohren,,0.0,0.101667,-0.102,,1676.224937,keine,161
15:00:07,bohren,,0.0,0.101667,-0.102,,1677.396847,keine,961
15:00:16,bohren,,0.0,0.101667,-0.102,,1723.492004,keine,2411
15:00:56,bohren,,1.08,3.068333,-1.988,,1916.271325,keine,880
15:01:01,bohren,,1.11,3.160833,-2.051,,1893.028428,keine,9591
15:01:06,bohren,,1.13,3.343333,-2.213,,1759.039964,keine,10471
15:01:11,bohren,,1.4,3.959167,-2.559,,1757.868053,keine,11291
15:01:16,bohren,,1.44,4.089167,-2.649,,1967.835398,keine,12101
15:01:21,bohren,,1.49,4.213333,-2.723,,1885.411008,keine,12881
15:01:26,bohren,,1.54,4.3625,-2.822,,1830.721839,keine,13641
15:01:31,bohren,,1.62,4.556667,-2.937,,1799.275567,keine,1446
15:01:37,bohren,,1.68,4.799167,-3.119,,1772.321619,keine,15291
15:01:39,bohren,,1.74,4.898333,-3.158,,1768.805887,keine,15781
15:01:46,bohren,,1.88,5.278333,-3.398,,1757.868053,keine,16831
15:01:51,bohren,,1.92,5.393333,-3.473,,1755.71955,keine,17621
15:01:56,bohren,,2.0,5.633333,-3.633,,1744.586398,keine,18451
15:02:01,bohren,,2.06,5.7725,-3.712,,1738.726844,keine,19241
15:02:06,bohren,,2.09,5.859167,-3.769,,1740.094073,keine,19991
15:02:11,bohren,,1.97,5.545,-3.575,,1728.570284,keine,20811
15:02:13,bohren,,1.97,5.545,-3.575,,5292.936872,gruen,21161
15:02:21,bohren,,1.97,-2.420833,4.391,,4268.296228,gelb,21301
15:02:26,bohren,,1.97,-6.445833,8.416,,4110.478912,gruen,21301
15:02:32,bohren,,1.97,-6.445833,8.416,,4031.374935,gelb,21301
15:02:41,bohren,,1.97,-6.445833,8.416,,4006.569491,gelb,21301
15:02:46,bohren,,1.97,-6.445833,8.416,,4000.3193,gruen,21301
15:02:51,bohren,,1.97,-6.445833,8.416,,3992.70188,gelb,21301
15:02:57,bohren,,1.97,-6.445833,8.416,,3980.00618,gruen,21301
15:03:02,bohren,,1.97,-6.445833,8.416,,3972.38876,gelb,21301
15:03:06,bohren,,1.97,-6.445833,8.416,,3966.724525,gruen,21301
15:03:11,bohren,,1.97,-4.626667,6.597,,3971.412168,gelb,21301
15:03:16,bohren,,1.97,-1.859167,3.829,,3937.817392,gelb,21301
15:03:21,bohren,,1.97,-1.62,3.59,3965.55,3964.77134,gruen,21301
15:03:27,bohren,,1.97,-1.62,3.59,,3957.544557,gelb,21341
15:03:32,bohren,,1.97,-1.065,3.035,,3894.652013,gruen,21921
15:03:41,bohren,,1.97,0.038333,1.932,,3840.353481,gelb,23171
15:03:46,bohren,,2.55,1.685833,0.864,,1867.246391,keine,23881
15:03:56,bohren,,3.32,3.845,-0.525,,1742.633213,keine,25131
15:04:01,bohren,,3.74,4.983333,-1.243,,1733.843883,keine,25801
15:04:11,bohren,,4.41,7.215833,-2.806,,1722.124775,keine,27061
15:04:16,bohren,,4.65,7.475,-2.825,,1740.48471,keine,27591
15:04:31,bohren,,4.65,4.795833,-0.146,5064.8,5051.327937,gruen,29651
15:04:36,bohren,,4.65,4.785,-0.135,,4892.33871,gelb,3044
15:04:41,bohren,,4.65,1.6575,2.993,,4824.758522,gruen,3085
15:04:56,bohren,,4.65,-0.584167,5.234,4783.94,4782.960372,gruen,3085
15:05:01,bohren,,4.65,0.845833,3.804,,4782.569735,gelb,3140
15:05:06,bohren,,4.65,1.878333,2.772,4521.23,4521.233634,gruen,3205
15:05:12,bohren,,5.26,4.103333,1.157,,1849.66773,keine,32831
15:05:16,bohren,,6.6,7.144167,-0.544,,1770.368435,keine,33521
15:05:31,bohren,,6.67,4.615833,2.054,,4867.337947,gruen,3558
15:05:41,bohren,,6.67,4.61,2.06,,4636.080889,gruen,37111
15:05:50,bohren,,6.67,-2.980833,9.651,,4615.572451,gruen,37761
15:06:01,bohren,,6.67,-0.815833,7.486,,4609.126942,gruen,37761
15:06:17,bohren,,6.67,-0.815833,7.486,,4584.126179,gelb,37761
15:06:21,bohren,,6.67,-0.790833,7.461,,4579.829173,gelb,37761
15:06:31,bohren,,6.67,1.32,5.35,,4572.993027,gelb,3866
15:06:41,bohren,,7.56,4.601667,2.958,,1847.714545,keine,4001
15:06:45,bohren,,8.38,6.846667,1.533,,1778.962447,keine,4060
15:06:51,bohren,,8.66,7.3475,1.312,5289.23,5367.548524,gruen,41431
15:06:56,bohren,,8.66,5.69,2.97,5239.61,5239.614933,gelb,42141
15:07:01,bohren,,8.66,4.944167,3.716,,4990.193258,gruen,42871
15:07:06,bohren,,8.66,1.764167,6.896,,4844.876324,gelb,4360
15:07:12,bohren,,8.66,5.376667,3.283,,4824.563204,gruen,44391
15:07:16,bohren,,8.66,4.305,4.355,,4803.664129,gruen,4496
15:07:21,bohren,,8.66,4.305,4.355,,4796.046709,gelb,45811
15:07:26,bohren,,8.66,-2.876667,11.537,4795.66,4795.656072,gruen,45811
15:07:31,bohren,,8.66,-3.405833,12.066,,4779.054003,gelb,45811
15:07:36,bohren,,8.66,-1.228333,9.888,,4782.765053,gruen,45811
15:07:41,bohren,,8.66,-1.2,9.86,,4769.874035,gelb,45811
15:07:51,bohren,,8.75,2.155,6.595,,2109.050645,keine,4694
15:07:56,bohren,,9.65,4.576667,5.073,,1823.495056,keine,47571
15:08:17,bohren,,10.67,4.738333,5.932,4651.71,4642.917035,gelb,50321
15:08:21,bohren,,10.67,4.738333,5.932,4588.81,4588.813822,gelb,50971
15:08:24,bohren,,10.67,4.738333,5.932,4572.99,4577.875988,gruen,5142
15:08:31,bohren,,10.67,4.600833,6.069,,4567.719428,gelb,52311
15:08:52,bohren,,10.67,-0.854167,11.524,4544.87,4538.031022,gruen,52311
15:08:56,bohren,,10.67,1.525,9.145,,4526.311914,gelb,52461
15:09:01,bohren,,10.91,2.470833,8.439,,1931.115528,keine,53121
15:09:16,bohren,,12.27,6.328333,5.942,,1726.031144,keine,54301
15:09:36,bohren,,12.68,7.4525,5.228,,1697.514649,keine,55761
15:09:41,bohren,,12.68,6.340833,6.339,,5540.405362,gelb,5640
15:09:56,bohren,,12.68,4.735833,7.944,,4867.142628,gelb,58451
15:10:01,bohren,,12.68,4.646667,8.033,4855.42,4854.25161,gelb,59211
15:10:07,bohren,,12.68,4.330833,8.349,,4851.907788,gruen,59831
15:10:12,bohren,,12.68,-3.7475,16.427,,4838.040178,gelb,59881
15:10:26,bohren,,12.68,-0.7375,13.418,,4825.735115,gelb,59961
15:10:31,bohren,,12.68,1.755833,10.924,,4815.578555,gruen,6075
15:10:51,bohren,,14.18,6.1075,8.072,,1722.515412,keine,63311
15:10:56,bohren,,14.44,6.811667,7.628,,1708.452483,keine,63991
15:11:01,bohren,,14.55,7.1025,7.448,,1705.522706,keine,6464
15:11:08,bohren,,14.67,7.45,7.22,,1709.819712,keine,65431
15:11:16,bohren,,14.67,6.975833,7.694,,5457.199698,gruen,6654
15:11:26,bohren,,14.67,4.990833,9.679,,4761.475341,gelb,67901
15:11:36,bohren,,14.67,4.7575,9.912,,4637.057482,gelb,69321
15:11:40,bohren,,14.67,3.7625,10.907,4640.96,4634.908979,gelb,69591
15:11:46,bohren,,14.67,-3.919167,18.589,,4622.799234,gelb,6963
15:11:56,bohren,,14.67,-0.7175,15.387,,4605.025254,gelb,6964
15:12:01,bohren,,14.67,-0.7175,15.387,,4603.072069,gruen,69961
15:12:06,bohren,,14.67,-0.306667,14.977,,4597.798471,gelb,70701
15:12:16,bohren,,14.85,2.315833,12.534,,1965.491577,keine,72071
15:12:26,bohren,,15.18,3.2425,11.938,,1819.784005,keine,73411
15:12:36,bohren,,15.4,3.841667,11.558,,1752.985092,keine,74711
15:12:41,bohren,,15.48,4.125,11.355,,1730.914106,keine,75351
15:13:01,bohren,,15.94,5.345833,10.594,,1708.647801,keine,78091
15:13:06,bohren,,16.12,5.834167,10.286,,1704.546113,keine,78801
15:13:16,bohren,,16.29,6.345,9.945,,1698.295923,keine,8005
15:13:26,bohren,,16.37,6.525833,9.844,,1703.374203,keine,81521
15:13:36,bohren,,16.48,6.824167,9.656,,1702.202292,keine,82851
15:13:41,bohren,,16.48,6.833333,9.647,,1700.053789,keine,83541
15:13:46,bohren,,16.49,6.853333,9.637,,1702.788247,keine,84261
15:13:50,bohren,,16.52,6.966667,9.553,,1700.053789,keine,84711
15:13:56,bohren,,16.68,7.380833,9.299,,1698.295923,keine,85591
15:14:01,bohren,,16.68,7.380833,9.299,,1697.31933,keine,86231
15:14:11,bohren,,16.72,7.490833,9.229,,1703.569521,keine,87601
15:14:16,bohren,,16.72,7.490833,9.229,,1745.758309,keine,88251
15:14:21,bohren,,16.72,6.115,10.605,,5429.855113,gelb,8894
15:14:26,bohren,,16.72,5.320833,11.399,,5056.601535,gruen,89611
15:14:30,bohren,,16.72,5.320833,11.399,,4891.557436,gelb,90151
15:14:36,bohren,,16.72,5.320833,11.399,,4715.380184,gelb,90971
15:14:41,bohren,,16.72,5.320833,11.399,4697.41,4697.410886,gruen,91781
15:14:46,bohren,,16.72,5.320833,11.399,,4697.020249,gelb,91951
15:14:51,bohren,,16.72,5.0125,11.707,,4684.910504,gruen,9244
15:14:56,bohren,,16.72,5.0125,11.707,,4678.269677,gelb,92971
15:15:01,bohren,,16.72,5.0125,11.707,,4668.308435,gelb,93711
15:15:16,bohren,,16.72,-3.153333,19.873,4662.64,4662.6442,gelb,9494
15:15:41,bohren,,16.88,2.436667,14.443,,1801.228751,keine,96771
15:15:46,bohren,,16.92,2.639167,14.281,,1751.813181,keine,9734
15:15:56,bohren,,17.08,2.98,14.1,,1722.320093,keine,98611
15:16:01,bohren,,17.13,3.148333,13.982,,1711.186941,keine,99121
15:16:11,bohren,,17.28,3.5175,13.763,,1713.140126,keine,10042
15:16:16,bohren,,17.3,3.5875,13.713,,1711.772897,keine,10106
15:16:21,bohren,,17.38,3.7975,13.582,,1706.694617,keine,101741
15:16:26,bohren,,17.42,3.938333,13.482,,1698.881878,keine,10234
15:16:31,bohren,,17.47,4.090833,13.379,,1695.366146,keine,10293
15:16:34,bohren,,17.5,4.16,13.34,,1696.928694,keine,10341
15:16:41,bohren,,17.57,4.3325,13.238,,1694.389554,keine,10430
15:16:46,bohren,,17.59,4.370833,13.219,,1694.975509,keine,10481
15:16:51,bohren,,17.61,4.439167,13.171,,1695.952101,keine,105511
15:16:56,bohren,,17.63,4.475833,13.154,,1696.14742,keine,10622
15:17:01,bohren,,17.63,4.4975,13.133,,1695.366146,keine,10688
15:17:06,bohren,,17.064,4.498333,12.566,,1696.928694,keine,10745
15:17:16,bohren,,17.68,4.618333,13.062,,1694.389554,keine,10876
15:17:26,bohren,,17.71,4.700833,13.009,,1694.389554,keine,10992
15:17:36,bohren,,17.71,4.7125,12.998,,1698.491241,keine,110101
15:17:41,bohren,,17.71,4.73,12.98,,1694.584872,keine,11054
15:17:45,bohren,,17.72,4.748333,12.972,,1694.78019,keine,11105
15:17:56,bohren,,17.78,4.905833,12.874,,1693.803598,keine,112531
15:18:01,bohren,,17.81,4.9725,12.837,,1692.436369,keine,113121
15:18:06,bohren,,17.84,5.0725,12.768,,1690.873821,keine,113811
15:18:10,bohren,,17.86,5.211667,12.648,,1690.873821,keine,11432
15:18:21,bohren,,18.04,5.625,12.415,,1690.092547,keine,115711
15:18:26,bohren,,18.14,5.898333,12.242,,1693.217643,keine,116271
15:18:31,bohren,,18.19,6.02,12.17,,1692.827006,keine,11662
15:18:41,bohren,,18.33,6.416667,11.913,,1694.194235,keine,11796
15:18:46,bohren,,18.4,6.616667,11.783,,1691.850414,keine,118511
15:18:52,bohren,,18.5,7.025833,11.474,,1689.115955,keine,119231
15:18:56,bohren,,18.69,7.471667,11.218,,1686.381497,keine,119701
15:19:01,bohren,,18.73,7.516667,11.213,,1689.311274,keine,12036
15:19:11,bohren,,18.73,7.516667,11.213,,1689.311274,keine,121721
15:19:16,bohren,,18.73,7.516667,11.213,,1692.827006,keine,122321
15:19:21,bohren,,18.73,7.516667,11.213,,1696.928694,keine,12268
15:19:26,bohren,,18.73,6.3,12.43,4589.99,4559.125416,gruen,123171
15:19:31,bohren,,18.73,5.158333,13.572,,4298.961226,gelb,12384
15:19:36,bohren,,18.73,4.898333,13.832,4262.63,4262.631993,gruen,124591
15:19:41,bohren,,18.73,2.904167,15.826,4249.55,4250.131611,gruen,125301
15:19:51,bohren,,18.73,1.704167,17.026,4233.92,4234.115497,gruen,126591
15:19:56,bohren,,18.73,4.228333,14.502,,4224.740211,gelb,127321
15:20:01,bohren,,18.73,4.5475,14.183,,4212.630467,gruen,12805
15:20:11,bohren,,18.73,-5.859167,24.589,,4203.450499,gelb,128221
15:20:16,bohren,,18.73,-4.5025,23.233,,4202.864544,gruen,128221
15:20:21,bohren,,18.73,-0.8725,19.602,,4192.122028,rot,128221
15:20:31,bohren,,18.73,1.521667,17.208,,4189.38757,gruen,128541
15:20:36,bohren,,18.85,2.213333,16.637,,1921.154286,keine,129241
15:20:56,bohren,,19.23,3.2675,15.963,,1697.514649,keine,13183
15:21:01,bohren,,19.3,3.46,15.84,,1690.483184,keine,132441
15:21:06,bohren,,19.46,3.900833,15.559,,1687.553407,keine,133121
15:21:16,bohren,,19.62,4.334167,15.286,,1683.256401,keine,134371
15:21:26,bohren,,19.72,4.6875,15.032,,1681.498535,keine,13556
15:21:36,bohren,,20.02,5.461667,14.558,,1684.62363,keine,136991
15:21:41,bohren,,20.26,6.0925,14.168,,1684.62363,keine,13755
15:22:01,bohren,,20.52,6.794167,13.726,,1684.428312,keine,14012
15:22:16,bohren,,20.76,7.48,13.28,,1675.443663,keine,14209
15:22:26,bohren,,20.76,4.696667,16.063,5043.71,5043.710517,gelb,143391
15:22:28,bohren,,20.76,3.909167,16.851,,4941.558962,gelb,14365
15:22:36,bohren,,20.76,0.401667,20.358,4689.4,4689.402829,gelb,14469
15:22:56,bohren,,20.76,4.618333,16.142,,4668.308435,rot,14740
15:23:02,bohren,,20.76,4.749167,16.011,,4650.729774,gelb,14807
15:23:06,bohren,,20.76,4.749167,16.011,4645.65,4645.651494,gruen,14873
15:23:16,bohren,,20.76,0.225833,20.534,,4648.971908,gelb,14975
15:23:26,bohren,,20.76,-0.945,21.705,4631.98,4638.620029,gelb,14975
15:23:36,bohren,,20.76,1.145,19.615,,4626.900922,gelb,150121
15:23:41,bohren,,20.76,1.943333,18.817,,1969.593265,keine,15078
15:23:46,bohren,,20.93,2.41,18.52,,1808.064898,keine,15146
15:23:56,bohren,,21.19,3.19,18.0,,1714.897992,keine,152741
15:24:01,bohren,,21.27,3.361667,17.908,,1693.217643,keine,15342
15:24:06,bohren,,21.33,3.6575,17.672,,1686.381497,keine,15415
15:24:11,bohren,,21.5,3.9775,17.523,,1683.45172,keine,154771
15:24:16,bohren,,21.5,3.9775,17.523,,1680.717261,keine,15546
15:24:21,bohren,,21.52,4.0475,17.473,,1677.592166,keine,15613
15:24:26,bohren,,21.59,4.268333,17.322,,1682.670446,keine,15678
15:24:31,bohren,,21.78,4.7625,17.018,,1684.62363,keine,15745
15:24:46,bohren,,22.21,5.955833,16.254,,1682.279809,keine,15944
15:24:51,bohren,,22.54,6.308333,16.232,,1680.521943,keine,160111
15:24:56,bohren,,22.6,7.026667,15.573,,1685.014267,keine,16075
15:25:01,bohren,,22.66,7.174167,15.486,,1681.303217,keine,161411
15:25:06,bohren,,22.73,7.3825,15.348,,1681.693854,keine,162121
15:25:16,bohren,,22.77,7.4825,15.287,,1683.647038,keine,16342
15:25:36,bohren,,22.77,5.505,17.265,,5089.805673,gruen,16607
15:25:41,bohren,,22.77,4.59,18.18,,4765.967666,gelb,16672
15:25:46,bohren,,22.77,4.59,18.18,,4631.197928,gruen,167371
15:25:56,bohren,,22.77,4.59,18.18,,4606.587802,gruen,16870
15:26:01,bohren,,22.77,4.59,18.18,,4598.970382,gelb,169391
15:26:06,bohren,,22.77,4.59,18.18,,4591.54828,gelb,16996
15:26:11,bohren,,22.77,4.51,18.26,4585.88,4585.884045,gruen,17075
15:26:16,bohren,,22.77,4.49,18.28,4579.44,4579.438536,gelb,171391
15:26:21,bohren,,22.77,4.49,18.28,4571.24,4571.23516,gruen,172101
15:26:27,bohren,,22.77,4.481667,18.288,,4583.540223,gelb,172771
15:26:31,bohren,,22.77,-2.029167,24.799,,4579.829173,gruen,172911
15:26:36,bohren,,22.77,-3.3875,26.157,,4566.352199,gelb,172911
15:26:41,bohren,,22.77,-1.115,23.885,,4571.821116,gruen,172911
15:26:47,bohren,,22.77,-0.931667,23.702,4554.44,4553.46118,gruen,172911
15:26:51,bohren,,22.77,-0.931667,23.702,,4551.117359,gelb,17306
15:27:01,bohren,,22.8,2.021667,20.778,,2045.767464,keine,174311
15:27:06,bohren,,23.18,3.038333,20.142,,1845.175405,keine,17496
15:27:16,bohren,,23.52,3.983333,19.537,,1743.02385,keine,176191
15:27:26,bohren,,23.98,5.228333,18.752,,1712.358852,keine,17745
15:27:30,bohren,,24.03,5.3725,18.658,,1705.718024,keine,17802
15:27:41,bohren,,24.22,5.865833,18.354,,1697.31933,keine,17942
15:27:46,bohren,,24.27,6.03,18.24,,1697.514649,keine,18007
15:28:01,bohren,,24.53,6.761667,17.768,,1687.16277,keine,181211
15:28:11,bohren,,24.8,7.4875,17.312,,1680.326624,keine,182491
15:28:16,bohren,,24.8,7.4875,17.312,,1678.764077,keine,183171
15:28:21,bohren,,24.8,7.4875,17.312,,1680.326624,keine,183811
15:28:31,bohren,,24.8,4.4275,20.373,,4591.743599,gelb,185201
15:28:36,bohren,,24.8,1.873333,22.927,4311.46,4311.461608,gruen,185841
15:28:41,bohren,,24.8,-1.011667,25.812,4244.47,4246.42056,gelb,18656
15:28:50,bohren,,24.8,-6.558333,31.358,,4227.47467,gruen,18760
15:28:56,bohren,,24.8,2.180833,22.619,4231.77,4235.482727,gruen,18846
15:29:02,bohren,,24.8,4.3775,20.422,4232.16,4229.232536,gruen,18916
15:29:11,bohren,,24.8,3.461667,21.338,,4226.10744,gruen,19051
15:29:14,bohren,,24.8,-1.221667,26.022,,4220.833842,gelb,19089
15:29:21,bohren,,24.8,4.9875,19.812,,4214.77897,gelb,19184
15:29:26,bohren,,24.8,4.278333,20.522,4199.54,4199.348811,gruen,192521
15:29:31,bohren,,24.8,4.278333,20.522,,4190.168844,gelb,19320
15:29:37,bohren,,24.8,-3.568333,28.368,,4203.255181,gruen,193411
15:29:41,bohren,,24.8,-3.805,28.605,,4191.340754,gelb,193411
15:29:52,bohren,,24.8,-1.1975,25.998,,4173.957411,gelb,193411
15:29:56,bohren,,24.8,-0.611667,25.412,,4182.551424,gelb,19375
15:30:01,bohren,,24.8,1.815833,22.984,,4171.808908,gruen,19441
15:30:11,bohren,,25.04,2.510833,22.529,,1771.345027,keine,19568
15:30:16,bohren,,25.1,2.658333,22.442,,1726.031144,keine,196341
15:30:21,bohren,,25.16,2.8625,22.297,,1706.499298,keine,19691
15:30:26,bohren,,25.25,3.064167,22.186,,1698.68656,keine,19768
15:30:36,bohren,,25.42,3.589167,21.831,,1686.967452,keine,198971
15:30:41,bohren,,25.52,3.796667,21.723,,1680.91258,keine,199611
15:31:56,bohren,,26.82,7.395833,19.424,,1660.208823,keine,20968
15:32:01,bohren,,26.84,7.4675,19.372,,1666.263695,keine,21033
15:32:06,bohren,,26.84,7.4675,19.372,,1657.865001,keine,21097
15:32:16,bohren,,26.84,6.405833,20.434,4996.44,4996.443449,gruen,21185
15:32:26,bohren,,26.84,4.8175,22.023,,4577.875988,gruen,213151
15:32:34,bohren,,26.84,4.658333,22.182,,4492.912458,gelb,214271
15:32:34,bohren,,26.84,4.658333,22.182,,4492.912458,gelb,214271
15:32:34,bohren,,26.84,4.658333,22.182,,4492.912458,gelb,214271
15:32:34,bohren,,26.84,4.658333,22.182,,4492.912458,gelb,214271
15:33:41,bohren,,26.95,2.25,24.7,,1873.105945,keine,21946
15:33:46,bohren,,27.06,2.55,24.51,,1735.797067,keine,220101
15:33:56,bohren,,27.16,2.823333,24.337,,1695.170827,keine,22145
15:34:01,bohren,,27.16,2.835,24.325,,1674.662389,keine,222131
15:34:06,bohren,,27.16,2.835,24.325,,1667.826243,keine,222801
15:34:16,bohren,,27.2,2.948333,24.252,,1667.044969,keine,224201
15:34:21,bohren,,27.23,3.014167,24.216,,1669.974746,keine,22488
15:34:25,bohren,,27.26,3.234167,24.026,,1661.576052,keine,225291
15:34:31,bohren,,27.36,3.3825,23.977,,1661.185415,keine,226221
15:34:36,bohren,,27.36,3.391667,23.968,,1659.036912,keine,226891
15:34:46,bohren,,27.37,3.41,23.96,,1661.185415,keine,22808
15:35:01,bohren,,27.47,3.671667,23.798,,1662.552644,keine,23006
15:35:06,bohren,,27.49,3.745833,23.744,,1662.357326,keine,230701
15:35:16,bohren,,27.51,3.7875,23.723,,1662.943281,keine,232071
15:35:36,bohren,,27.56,3.920833,23.639,,1660.208823,keine,234711
15:36:01,bohren,,27.82,4.645833,23.174,,1679.545351,keine,238101
15:36:11,bohren,,27.84,4.689167,23.151,,1681.498535,keine,23945
15:36:16,bohren,,27.84,4.718333,23.122,,1684.62363,keine,239991
15:36:17,bohren,,27.85,4.739167,23.111,,1685.014267,keine,24013
15:36:22,bohren,,27.87,4.791667,23.078,,1686.576815,keine,24087
15:36:31,bohren,,27.89,4.836667,23.053,,1688.334681,keine,24212
15:36:36,bohren,,27.9,4.854167,23.046,,1687.553407,keine,242731
15:36:40,bohren,,27.9,4.866667,23.033,,1687.553407,keine,243211
15:36:56,bohren,,27.92,4.9475,22.973,,1690.092547,keine,24543
15:37:05,bohren,,27.99,5.145833,22.844,,1697.514649,keine,24665
15:37:16,bohren,,28.23,5.785833,22.444,,1699.467833,keine,24818
15:37:26,bohren,,28.37,6.154167,22.216,,1697.31933,keine,249491
15:37:36,bohren,,28.45,6.375,22.075,,1676.810892,keine,250791
15:37:41,bohren,,28.46,6.4375,22.023,,1676.224937,keine,251501
15:37:46,bohren,,28.53,6.590833,21.939,,1680.521943,keine,252171
15:37:56,bohren,,28.8,7.370833,21.429,,1658.06032,keine,25338
15:38:01,bohren,,28.84,7.448333,21.392,,1663.529237,keine,25416
15:38:11,bohren,,28.84,7.471667,21.368,,1667.826243,keine,255211
15:38:16,bohren,,28.84,7.471667,21.368,,1666.263695,keine,25546
15:38:21,bohren,,28.84,7.471667,21.368,4839.6,4839.602725,gruen,25608
15:38:26,bohren,,28.84,5.698333,23.142,,5017.147206,gelb,25678
15:38:31,bohren,,28.84,3.465,25.375,4706.2,4720.263146,gruen,25745
15:38:41,bohren,,28.84,-1.493333,30.333,,4516.74131,gelb,25880
15:38:45,bohren,,28.84,-3.413333,32.253,4509.91,4509.319208,gruen,259201
15:38:51,bohren,,28.84,-4.583333,33.423,,4494.865642,gelb,26007
15:38:56,bohren,,28.84,0.775,28.065,,4498.576693,gruen,260771
15:39:02,bohren,,28.84,4.6225,24.218,4491.35,4488.420133,gruen,261471
15:39:10,bohren,,28.84,4.384167,24.456,,4473.380612,gelb,26263
15:39:16,bohren,,28.84,-1.811667,30.652,,4477.677618,gelb,262891
15:39:26,bohren,,28.84,-1.1125,29.953,4461.86,4463.028733,gruen,262891
15:39:31,bohren,,28.84,-1.1125,29.953,4456.19,4456.192587,gruen,262891
15:39:36,bohren,,28.84,1.59,27.25,4452.29,4457.169179,gruen,263471
15:39:42,bohren,,28.85,2.131667,26.718,,1811.775948,keine,264201
15:39:51,bohren,,28.91,0.735,28.175,4924.57,4938.433866,gruen,26489
15:39:56,bohren,,28.91,-0.679167,29.589,,4661.667608,gelb,26489
15:40:01,bohren,,28.91,-0.683333,29.593,4671.63,4671.628849,gruen,264891
15:40:56,bohren,,28.91,-3.838333,32.748,,4591.938917,gruen,26489
15:41:02,bohren,,28.91,-3.838333,32.748,,4588.227866,gelb,264891
15:41:06,bohren,,28.91,-3.838333,32.748,4583.54,4583.540223,gruen,26489
15:41:11,bohren,,28.91,-3.838333,32.748,,4581.782357,gelb,26489
15:41:16,bohren,,28.91,-3.395,32.305,4583.93,4585.884045,gruen,26489
15:41:21,bohren,,28.91,-0.596667,29.507,,4574.555574,gelb,26489
15:41:31,bohren,,28.91,1.805833,27.104,4576.51,4576.508759,gruen,26562
15:41:36,bohren,,28.97,2.16,26.81,,1891.856517,keine,26624
15:41:41,bohren,,29.03,2.295,26.735,,1785.993912,keine,26690
15:41:45,bohren,,29.1,2.46,26.64,,1740.875347,keine,26746
15:41:51,bohren,,29.18,2.728333,26.452,,1703.178884,keine,26822
15:41:56,bohren,,29.23,2.8575,26.373,,1688.725318,keine,26887
15:42:01,bohren,,29.27,2.966667,26.303,,1682.475127,keine,269491
15:42:16,bohren,,29.33,3.126667,26.203,,1668.021561,keine,271321
15:42:21,bohren,,29.34,3.1675,26.172,,1665.67774,keine,27198
15:42:31,bohren,,29.37,3.2475,26.123,,1656.888409,keine,273371
15:42:41,bohren,,29.37,3.2475,26.123,,1670.170064,keine,27465
15:42:56,bohren,,29.37,3.2475,26.123,,1657.669683,keine,276501
15:43:01,bohren,,29.37,3.249167,26.121,,1653.567995,keine,277201
15:43:11,bohren,,29.41,3.3525,26.058,,1662.552644,keine,27853
15:43:16,bohren,,29.46,3.486667,25.973,,1661.380734,keine,279191
15:43:21,bohren,,29.46,3.495,25.965,,1659.232231,keine,279901
15:43:26,bohren,,29.46,3.495,25.965,,1663.919874,keine,28045
15:43:32,bohren,,29.46,3.495,25.965,,1661.576052,keine,281231
15:43:36,bohren,,29.46,3.495,25.965,,1658.06032,keine,28184
15:43:41,bohren,,29.46,3.495,25.965,,1662.747963,keine,282501
15:43:51,bohren,,29.46,3.495,25.965,,1664.115192,keine,28383
15:43:57,bohren,,29.46,3.495,25.965,,1660.404141,keine,284511
15:44:11,bohren,,29.46,3.495,25.965,,1665.287103,keine,28632
15:44:16,bohren,,29.46,3.495,25.965,,1661.185415,keine,28700
15:44:21,bohren,,29.46,3.495833,25.964,,1668.802835,keine,28756
15:44:26,bohren,,29.5,3.6075,25.892,,1661.576052,keine,288311
15:44:31,bohren,,29.52,3.649167,25.871,,1662.747963,keine,28890
15:44:41,bohren,,29.53,3.685833,25.844,,1661.576052,keine,29025
15:44:51,bohren,,29.53,3.685833,25.844,,1667.630924,keine,29158
15:44:56,bohren,,29.53,3.685833,25.844,,1668.021561,keine,292211
15:45:02,bohren,,29.53,3.685833,25.844,,1663.724555,keine,29290
15:45:06,bohren,,29.53,3.685833,25.844,,1657.474364,keine,29345
15:45:16,bohren,,29.7,4.135833,25.564,,1671.537294,keine,29483
15:45:25,bohren,,29.71,4.1875,25.523,,1667.240287,keine,295911
15:45:31,bohren,,29.82,4.524167,25.296,,1669.193472,keine,29675
15:45:36,bohren,,29.88,4.6475,25.232,,1663.1386,keine,29743
15:45:41,bohren,,29.89,4.6625,25.227,,1663.919874,keine,29810
15:45:45,bohren,,29.91,4.761667,25.148,,1653.958632,keine,29855
15:45:56,bohren,,30.02,5.020833,24.999,,1653.177358,keine,30018
15:46:01,bohren,,30.16,5.431667,24.728,,1649.466308,keine,30087
